txtAuthor,txtAuthor,txtAuthor,blnIsThreatening,Score_MaxIP,Score_MeanIP,Score_CountIP,delta_meanIP,Score_MaxEMail,Score_SumEMail,Score_MeanEMail,Score_CountEMail,CutoffEMail,delta_maxEMail,delta_meanEMail,Score_MaxURL,Score_SumURL,Score_MeanURL,Score_CountURL,CutoffURL,delta_maxURL,delta_meanURL,Score_SumCryptoCurrency,Score_CountCryptoCurrency,CutoffCryptoCurrency,delta_maxCryptoCurrency,delta_meanCryptoCurrency,Score_MaxAskForShareTutorial,Score_SumAskForShareTutorial,Score_MeanAskForShareTutorial,Score_CountAskForShareTutorial,CutoffAskForShareTutorial,delta_maxAskForShareTutorial,delta_meanAskForShareTutorial,Score_MaxAskAboutFindingVul,Score_SumAskAboutFindingVul,Score_MeanAskAboutFindingVul,Score_CountAskAboutFindingVul,CutoffAskAboutFindingVul,delta_maxAskAboutFindingVul,delta_meanAskAboutFindingVul,Score_MaxSharingTutorials,Score_SumSharingTutorials,Score_MeanSharingTutorials,Score_CountSharingTutorials,CutoffSharingTutorials,delta_maxSharingTutorials,delta_meanSharingTutorials,Score_MaxAttachment,Score_SumAttachment,Score_MeanAttachment,Score_CountAttachment,CutoffAttachment,delta_maxAttachment,delta_meanAttachment,Score_MaxHackingTools,Score_SumHackingTools,Score_MeanHackingTools,Score_CountHackingTools,CutoffHackingTools,delta_maxHackingTools,delta_meanHackingTools,Score_MaxHTML,Score_SumHTML,Score_MeanHTML,Score_CountHTML,CutoffHTML,delta_maxHTML,delta_meanHTML,Score_MaxLoopsIfElse,Score_SumLoopsIfElse,Score_MeanLoopsIfElse,Score_CountLoopsIfElse,CutoffLoopsIfElse,delta_maxLoopsIfElse,delta_meanLoopsIfElse,Score_MaxHackingGroup,Score_SumHackingGroup,Score_MeanHackingGroup,Score_CountHackingGroup,CutoffHackingGroup,delta_maxHackingGroup,delta_meanHackingGroup,Score_MaxBragging,Score_SumBragging,Score_CountBragging,CutoffBragging,delta_maxBragging,delta_meanBragging,Score_MaxPraising,Score_SumPraising,Score_MeanPraising,Score_CountPraising,CutoffPraising,delta_maxPraising,delta_meanPraising,Score_MaxSelling,Score_SumSelling,Score_MeanSelling,Score_CountSelling,CutoffSelling,delta_maxSelling,delta_meanSelling,Score_MaxRecruitment,Score_SumRecruitment,Score_MeanRecruitment,Score_CountRecruitment,CutoffRecruitment,delta_maxRecruitment,delta_meanRecruitment,Score_MaxMalware,Score_SumMalware,Score_MeanMalware,Score_CountMalware,CutoffMalware,delta_maxMalware,delta_meanMalware,weighted_score
Venom,Venom,Venom,1,0.0,0.0,0.03433774434804461,0.0,0.0,0.0,0.0,0.025195264459047545,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.042105726198897256,0.00738890257617538,0.023817283380071226,0.032404476906046246,-0.420971592999595,-1.1835419898085857,0.0,0.043958005055849556,0.0,0.0,0.0,0.0,0.0,0.0,0.019890469337517397,0.0,6.348715963222499,4.76356363152593,0.017072910181418047,0.015433490258535881,0.0034181464328074673,0.02067311662310581,0.015572178411915756,0.0,-0.8246616256977162,0.0,0.0,0.0,0.008344746380453977,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.02984317318597598,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.023829760595048946,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.00950059520683507,0.0,0.0,0.0,0.0,0.0,0.0,0.0071517067380656996,0.0,9.975020369983854,9.724499242209575,0.025932435497610144,0.025671730052915915,0.008855502311967618,0.03199773072108799,0.03135580927138148,0.0,-0.49289868884912336,0.0,0.0,0.04506156712607355,0.0,0.0,0.34492008882626274,0.02319325656281983,0.026399344819977175,0.008465703664766254,0.04709499988497581,0.03570760108783667,0.0,-1.4269037038822407,0.0,0.0,0.0,0.01970640779779026,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.032136593402882864,0.0,1.7440251432204021,3.565500231150016,0.10146473644259839,0.08718298089105328,0.03066067056629758,0.019295837178385494,0.16462282648176732,-0.01482036593013017,-0.30507645564662683,101.89756294238568
Veracity,Veracity,Veracity,1,0.0,0.0,0.013735097739217843,0.0,0.0,0.0,0.0,0.010078105783619017,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.021052863099448628,0.009236128220219224,0.009526913352028491,0.035227467674568226,-0.5096615762686706,-1.111206090135733,0.0,0.017583202022339824,0.0,0.0,0.0,0.0,0.0,0.0,0.007956187735006958,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.008269246649242324,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.003337898552181591,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.011937269274390391,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.009531904238019579,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.003800238082734028,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.006999463750362773,0.00286068269522628,0.013067776268723642,-0.33280022916072255,-0.6489813458239363,0.0,0.0,0.0,0.012799092288435196,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.01802462685042942,0.0,0.0,0.34492008882626274,0.02319325656281983,0.03959901722996576,0.03174638874287345,0.018837999953990325,0.04463450135979583,-0.13414268794784187,-0.7134518519411204,0.0,0.0,0.0,0.007882563119116105,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.012854637361153146,0.0,1.7440251432204021,3.565500231150016,0.01691078940709973,0.012454711555864754,0.010950239487963422,0.0077183348713541974,0.04071623246374837,-0.4616474733189145,-0.2644233918091603,113.0632613399035
Victor600,Victor600,Victor600,1,0.0,0.0,0.0068675488696089216,0.0,0.008864732497384276,0.011672273348775096,0.017484283707375602,0.005039052891809509,0.01988712243898775,0.0,0.0,0.0,0.0,0.0,0.0047634566760142456,0.0,15.276085049276986,16.6505907311474,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0,0.0,0.0,0.00143034134761314,0.0,9.975020369983854,9.724499242209575,0.12966217748805073,0.12835865026457957,0.22138755779919042,0.006399546144217598,0.1567790463569074,0.0,0.0,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.021164259161915635,0.009418999976995163,0.017853800543918334,0.0,0.0,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.2198402622922965,0.1619112502262418,0.284706226687049,0.0038591674356770987,0.35287401468581925,0.0,0.0,139.2228115035739
Viktorids,Viktorids,Viktorids,1,0.0,0.0,0.0068675488696089216,0.0,0.017729464994768553,0.023344546697550192,0.034968567414751205,0.005039052891809509,0.0397742448779755,0.0,0.0,0.0,0.0,0.0,0.0047634566760142456,0.0,15.276085049276986,16.6505907311474,0.0,0.008791601011169912,0.0,0.0,0.0,0.0036628755513269497,0.0026943524501415405,0.007839387103218994,0.003978093867503479,0.004646194548300665,0.0,0.0,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.003691634569058788,0.002609711550629886,0.010264768476109267,0.0016689492760907955,0.004830639003989026,0.0,0.0,0.01949999850843638,0.019280974770019308,0.012916969660436818,0.0059686346371951955,0.033677789952731324,0.0,0.0,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.013998927500725546,0.00143034134761314,0.008711850845815761,0.0,0.0,0.0,0.0,0.0,0.006399546144217598,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.021164259161915635,0.009418999976995163,0.017853800543918334,0.0,0.0,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.08455394703549865,0.062273557779323765,0.10950239487963422,0.0038591674356770987,0.13572077487916123,0.0,0.0,91.80406083050961
ViliusSoirr,ViliusSoirr,ViliusSoirr,0,0.0,0.0,0.013735097739217843,0.0,0.0,0.0,0.0,0.010078105783619017,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.021052863099448628,0.009236128220219224,0.009526913352028491,0.035227467674568226,-0.5096615762686706,-1.111206090135733,0.0,0.017583202022339824,0.0,0.0,0.0,0.0,0.0,0.0,0.007956187735006958,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.008269246649242324,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.003337898552181591,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.011937269274390391,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.009531904238019579,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.003800238082734028,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.006999463750362773,0.00286068269522628,0.013067776268723642,-0.33280022916072255,-0.6489813458239363,0.0,0.0,0.0,0.012799092288435196,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.01802462685042942,0.0,0.0,0.34492008882626274,0.02319325656281983,0.026399344819977175,0.021164259161915635,0.018837999953990325,0.053561401631755004,-0.22354878946507847,-1.1891458742228624,0.0,0.0,0.0,0.007882563119116105,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.012854637361153146,0.0,1.7440251432204021,3.565500231150016,0.0,0.0,0.0,0.0077183348713541974,0.0,13.83695847121499,3.9621864169394203,130.92749009475335
VirtualGF,VirtualGF,VirtualGF,1,0.0,0.0,0.020602646608826766,0.0,0.0,0.0,0.0,0.015117158675428526,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.08421145239779451,0.02462967524776051,0.014290370028042737,0.05345515462535163,-0.18548439604377362,-0.6903578259100355,0.0021159158064121782,0.026374803033509735,0.0024633530192050236,-0.0,-0.0,0.0,0.0,0.0,0.011934281602510437,0.0,6.348715963222499,4.76356363152593,0.034145820362836095,0.061733961034143525,0.022787642879686203,0.012403869973863486,0.035444495154421655,-0.04267909642266402,-0.42696855670499256,0.0,0.0,0.0,0.0050068478282723865,0.0,5.911225632643327,10.504447172186177,0.02924999776265457,0.038561949540038616,0.00861131310480505,0.017905903911585586,0.06445544381436509,-0.2514875237114584,-0.30926978191353666,0.0,0.0,0.0,0.014297856357029369,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.005700357124101042,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.004666309162242206,0.00429102404283942,0.011117562029025085,-0.21607551632277336,-0.7191651691836269,0.07779730649283043,0.10268692021166366,0.05903668206502494,0.019198638432652793,0.12002287594180842,-0.23924251214363274,-0.40152759440371716,0.0,0.0,0.027036940275644128,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.028256999930985488,0.0,6.700427262994702,17.818460002229482,0.012419443788225631,0.0128941704687994,0.009109618339995943,0.011823844678674157,0.03306172066649286,-0.09939924463383974,-0.9515690827076034,0.0,0.0,0.0,0.01928195604172972,0.0,1.7440251432204021,3.565500231150016,0.20292947288519678,0.1868206733379713,0.10950239487963422,0.011577502307031296,0.4053466417963714,-0.2720298942689313,-0.26382846892373396,73.46421579847512
Viruxx,Viruxx,Viruxx,1,0.0,0.0,0.0068675488696089216,0.0,0.0,0.0,0.0,0.005039052891809509,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.021052863099448628,0.01847225644043845,0.0047634566760142456,0.02348497844971215,0.0,0.0,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0,0.0,0.0,0.00143034134761314,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.006399546144217598,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.009418999976995163,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.0,0.0,0.0,0.0038591674356770987,0.0,13.83695847121499,3.9621864169394203,178.9087131938731
Vixena,Vixena,Vixena,1,0.0,0.0,0.0068675488696089216,0.0,0.0,0.0,0.0,0.005039052891809509,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.021052863099448628,0.01847225644043845,0.0047634566760142456,0.02348497844971215,0.0,0.0,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0168817013810949,0.017655938399818494,0.02799785500145109,0.00143034134761314,0.017423701691631523,0.0,0.0,0.025932435497610144,0.025671730052915915,0.044277511559838084,0.006399546144217598,0.03135580927138148,0.0,0.0,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.009418999976995163,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.01691078940709973,0.012454711555864754,0.021900478975926844,0.0038591674356770987,0.02714415497583225,0.0,0.0,124.49096364138941
VoidPrince,VoidPrince,VoidPrince,1,0.0,0.0,0.07554303756569813,0.0,0.0,0.0,0.0,0.05542958180990459,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.2947400833922808,0.023510144565595918,0.0523980234361567,0.05080859579077217,-0.11560280577831232,-0.6861910114127513,0.0,0.09670761112286903,0.0,0.0,0.0,0.0036628755513269497,0.005388704900283081,0.0014253431111015237,0.04375903254253827,0.004428787015987461,0.03120339877820067,-0.3859011058051987,0.034145820362836095,0.061733961034143525,0.006214811702228388,0.045480856570832784,0.025682961159710645,0.07480276916288847,-0.8035296715392122,0.003691634569058788,0.005219423101259772,0.0018663215429770973,0.01835844203699875,0.004604600835669692,0.029053171027306042,-0.850975885530558,0.00974999925421819,0.019280974770019308,0.0011742699703048897,0.06565498100914716,0.016050959265616786,0.05708755161457516,-0.3840602033184367,0.0,0.0,0.0,0.052425473309107684,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.020901309455037154,0.0,0.0,0.0,0.042204253452737255,0.07062375359927398,0.010181038178527961,0.01573375482374454,0.031078338890332444,0.40099781587442596,-0.7749423269993035,0.025932435497610144,0.10268692021166366,0.016100913310587488,0.07039500758639358,0.0415692664434219,-0.27176091185247603,-0.44712072312226103,0.0,0.0,0.09913544767736181,0.0,0.0,0.34492008882626274,0.04638651312563966,0.07919803445993152,0.011544141351424774,0.10360899974694679,0.0537712973026099,0.22006107957843463,-1.4606143038864587,0.024838887576451262,0.0257883409375988,0.0049688827408446426,0.04335409715513858,0.03450204969383823,0.2304923334439038,-1.1121817852165885,0.0,0.0,0.0,0.0707005054863423,0.0,1.7440251432204021,3.565500231150016,0.10146473644259839,0.1868206733379713,0.029864289520591326,0.04245084179244808,0.13863882227148885,0.2419736381302561,-0.2907189833450045,20.720465912579996
Voxsama,Voxsama,Voxsama,1,0.0,0.0,0.020602646608826766,0.0,0.0,0.0,0.0,0.015117158675428526,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.042105726198897256,0.012314837633116384,0.014290370028042737,0.037798502317715206,-0.5790844252413608,-0.9763679730036183,0.0,0.026374803033509735,0.0,0.0,0.0,0.0,0.0,0.0,0.011934281602510437,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.012403869973863486,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0050068478282723865,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.017905903911585586,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.014297856357029369,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.005700357124101042,0.0,0.0,0.0,0.0168817013810949,0.03531187679963699,0.018665236662967752,0.00429102404283942,0.028043024616119443,-0.37813215356485336,-0.5702313970056425,0.025932435497610144,0.05134346010583183,0.029518341054651225,0.019198638432652793,0.05046641332696967,-0.4188679581543861,-0.3609250649097706,0.0,0.0,0.027036940275644128,0.0,0.0,0.34492008882626274,0.011596628281409916,0.026399344819977175,0.01410950611499851,0.028256999930985488,0.028735258270913742,-0.25399917962923857,-1.0448502371677708,0.049677775152902524,0.1031533637503952,0.0728769468019541,0.011823844678674157,0.16679028085927247,-0.17394867810921955,-0.7545061838794181,0.0,0.0,0.0,0.01928195604172972,0.0,1.7440251432204021,3.565500231150016,0.03382157881419946,0.062273557779323765,0.03650079830051157,0.011577502307031296,0.07083201302362159,-0.32355490479237453,-0.14329709233635762,77.39181128135853
Vukotazic,Vukotazic,Vukotazic,1,0.0,0.0,0.0068675488696089216,0.0,0.008864732497384276,0.011672273348775096,0.017484283707375602,0.005039052891809509,0.01988712243898775,0.0,0.0,0.0,0.0,0.0,0.0047634566760142456,0.0,15.276085049276986,16.6505907311474,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0,0.0,0.0,0.00143034134761314,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.006399546144217598,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.009418999976995163,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.0,0.0,0.0,0.0038591674356770987,0.0,13.83695847121499,3.9621864169394203,197.02620198066137
WalkingSkill,WalkingSkill,WalkingSkill,1,0.0,0.0,0.0068675488696089216,0.0,0.0,0.0,0.0,0.005039052891809509,0.0,12.734386878322823,1.057336477565387,0.012361951750804448,0.021052863099448628,0.01847225644043845,0.0047634566760142456,0.02348497844971215,0.0,0.0,0.0010579579032060891,0.008791601011169912,0.0009651560309659898,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.004765952119009789,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.0,0.0,0.0,0.00143034134761314,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.006399546144217598,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.009418999976995163,0.0,6.700427262994702,17.818460002229482,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.06764315762839893,0.049818846223459015,0.08760191590370738,0.0038591674356770987,0.108576619903329,0.0,0.0,161.42523195931173
Wandyong,Wandyong,Wandyong,1,0.0,0.0,0.0068675488696089216,0.0,0.1861593824450698,0.24511774032427702,0.36716995785488765,0.005039052891809509,0.4176295712187427,0.0,0.0,0.0,0.0,0.0,0.0047634566760142456,0.0,15.276085049276986,16.6505907311474,0.0,0.008791601011169912,0.0,0.0,0.0,0.0,0.0,0.0,0.003978093867503479,0.0,6.348715963222499,4.76356363152593,0.0,0.0,0.0,0.004134623324621162,0.0,3.5149560862523788,10.29796205090023,0.0,0.0,0.0,0.0016689492760907955,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.0059686346371951955,0.0,11.615165796936983,4.740839529409592,0.0009275507609377051,0.0009114703521025884,0.0008753491760769367,0.004765952119009789,0.0005309559370931942,0.0,0.0,0.0,0.0,0.0,0.001900119041367014,0.0,0.0,0.0,0.00844085069054745,0.008827969199909247,0.013998927500725546,0.00143034134761314,0.008711850845815761,0.0,0.0,0.025932435497610144,0.025671730052915915,0.044277511559838084,0.006399546144217598,0.03135580927138148,0.0,0.0,0.0,0.0,0.00901231342521471,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.021164259161915635,0.009418999976995163,0.017853800543918334,0.0,0.0,0.0,0.0,0.0,0.003941281559558052,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.006427318680576573,0.0,1.7440251432204021,3.565500231150016,0.18601868347809705,0.13700182711451228,0.24090526873519527,0.0038591674356770987,0.29858570473415474,0.0,0.0,115.13499455351479
Wanted,Wanted,Wanted,0,0.0,0.0,0.08241058643530706,0.0,0.0,0.0,0.0,0.060468634701714104,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.27368722029283216,0.0200116111376509,0.05716148011217095,0.05550731703950619,-0.23518136942730736,-0.9026986926916348,0.0,0.10549921213403894,0.0,0.0,0.0,0.0,0.0,0.0,0.04773712641004175,0.0,6.348715963222499,4.76356363152593,0.017072910181418047,0.015433490258535881,0.0014242276746395338,0.049615479895453944,0.009905527032060811,0.20129192962412273,-0.8957886909141443,0.0,0.0,0.0,0.020027391313089546,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.07162361564634234,0.0,11.615165796936983,4.740839529409592,0.0009275507609377051,0.0009114703521025884,7.2945764381295e-05,0.057191425428117476,0.00033774326549491294,0.0,-0.4283169899148216,0.0,0.0,0.0,0.022801428496404166,0.0,0.0,0.0,0.02532255207164235,0.05296781519945548,0.006999463750362773,0.01716409617135768,0.02103784974418136,0.2419366802449537,-0.7718273722870843,0.05186487099522029,0.10268692021166366,0.014759170505186858,0.07679455373061117,0.04955950154188442,0.29355045179343564,-0.48618294421355407,0.0,0.0,0.10814776110257651,0.0,0.0,0.34492008882626274,0.011596628281409916,0.013199672409988587,0.0017636882564382164,0.11302799972394195,0.0113568762978903,0.38371515887480173,-1.5499741483420841,0.0,0.0,0.0,0.04729537871469663,0.0,4.58871743942726,12.867048099957984,0.0,0.0,0.0,0.07712782416691888,0.0,1.7440251432204021,3.565500231150016,0.1691078940709973,0.2366395195614303,0.03467575837125068,0.046310009228125185,0.19240812656099365,0.5689912452427545,-0.3080114085480634,79.3737621623381
WaterLemon1337,WaterLemon1337,WaterLemon1337,1,0.0,0.0,0.013735097739217843,0.0,0.0,0.0,0.0,0.010078105783619017,0.0,12.734386878322823,1.057336477565387,0.024723903501608895,0.06315858929834589,0.027708384660657673,0.009526913352028491,0.05871244612428037,-0.30582752851405376,-0.6666903195654615,0.0,0.017583202022339824,0.0,0.0,0.0,0.0,0.0,0.0,0.007956187735006958,0.0,6.348715963222499,4.76356363152593,0.034145820362836095,0.046300470775607644,0.025636098246056005,0.008269246649242324,0.03893044602978939,-0.07036949121626385,-0.4123308128488581,0.0,0.0,0.0,0.003337898552181591,0.0,5.911225632643327,10.504447172186177,0.01949999850843638,0.028921462155028964,0.009687727245327614,0.011937269274390391,0.042097237440914155,-0.23253585179053018,-0.18982340458096464,0.0,0.0,0.0,0.009531904238019579,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.003800238082734028,0.0,0.0,0.0,0.0,0.0,0.0,0.00286068269522628,0.0,9.975020369983854,9.724499242209575,0.0,0.0,0.0,0.012799092288435196,0.0,11.049619492902872,6.155072377003428,0.0,0.0,0.01802462685042942,0.0,0.0,0.34492008882626274,0.0,0.0,0.0,0.018837999953990325,0.0,6.700427262994702,17.818460002229482,0.012419443788225631,0.0128941704687994,0.01366442752365834,0.007882563119116105,0.038861322977179,-0.15309504730341397,-0.8587048016258246,0.0,0.0,0.0,0.012854637361153146,0.0,1.7440251432204021,3.565500231150016,0.03382157881419946,0.037364134667594265,0.03285071846389027,0.0077183348713541974,0.06786038743958062,-0.2770161856099097,-0.15864610278035718,110.84209347603449
WayneSantana,WayneSantana,WayneSantana,1,0.0,0.0,0.020602646608826766,0.0,0.008864732497384276,0.011672273348775096,0.005828094563297107,0.015117158675428526,0.02537879966120562,-0.27584798002693284,-0.0781942131757065,0.0,0.0,0.0,0.014290370028042737,0.0,15.276085049276986,16.6505907311474,0.0,0.026374803033509735,0.0,0.0,0.0,0.0,0.0,0.0,0.011934281602510437,0.0,6.348715963222499,4.76356363152593,0.017072910181418047,0.015433490258535881,0.005696910715648869,0.012403869973863486,0.0198723167425059,-0.07613978949599748,-0.7615750113318408,0.0,0.0,0.0,0.0050068478282723865,0.0,5.911225632643327,10.504447172186177,0.0,0.0,0.0,0.017905903911585586,0.0,11.615165796936983,4.740839529409592,0.0,0.0,0.0,0.014297856357029369,0.0,0.0,4.923920286822862,0.0,0.0,0.0,0.005700357124101042,0.0,0.0,0.0,0.0,0.0,0.0,0.00429102404283942,0.0,9.975020369983854,9.724499242209575,0.07779730649283043,0.07701519015874775,0.044277511559838084,0.019198638432652793,0.12004343074088335,-0.2393531189453635,-0.45519193915216544,0.0,0.0,0.027036940275644128,0.0,0.0,0.34492008882626274,0.03478988484422975,0.03959901722996576,0.021164259161915635,0.028256999930985488,0.0683519742866767,-0.14514238835956492,-1.3177455705352492,0.012419443788225631,0.0128941704687994,0.009109618339995943,0.011823844678674157,0.03306172066649286,-0.09939924463383974,-0.9515690827076034,0.0,0.0,0.0,0.01928195604172972,0.0,1.7440251432204021,3.565500231150016,0.08455394703549865,0.062273557779323765,0.03650079830051157,0.011577502307031296,0.17319903199113318,-0.2997315128299223,-0.2930193518353197,102.3775810571989
